employee_id,age,gender,years_at_company,job_role,monthly_income,work_life_balance,job_satisfaction,performance_rating,number_of_promotions,overtime,distance_from_home,education_level,marital_status,number_of_dependents,job_level,company_size,remote_work,leadership_opportunities,innovation_opportunities,company_reputation,employee_recognition,attrition
60814,24,Male,5,Technology,9361,Poor,Very High,High,0,No,58,Associate Degree,Single,2,Senior,Small,No,No,No,Poor,Low,0
62564,32,Male,3,Technology,9392,Poor,High,Average,0,No,24,High School,Single,1,Mid,Medium,No,No,No,Good,Low,0
13068,36,Male,8,Media,5748,Excellent,Very High,Average,1,Yes,56,Associate Degree,Married,0,Entry,Large,No,No,Yes,Fair,High,0
791,32,Male,6,Technology,9823,Excellent,High,Below Average,0,No,39,High School,Single,1,Senior,Small,No,No,No,Good,Low,0
26454,19,Male,1,Media,6292,Good,Low,Below Average,2,Yes,51,High School,Divorced,1,Mid,Medium,Yes,No,No,Fair,Medium,0
62216,46,Male,12,Healthcare,6889,Fair,Medium,Average,2,No,92,Associate Degree,Married,1,Entry,Small,No,No,No,Poor,Low,0
26481,43,Female,22,Technology,8454,Fair,Very High,Average,0,Yes,13,Associate Degree,Married,1,Entry,Small,No,No,No,Excellent,Low,0
36455,19,Female,1,Education,5416,Good,Very High,Average,3,No,43,Bachelor’s Degree,Divorced,1,Entry,Medium,No,No,No,Good,High,1
11870,56,Female,15,Technology,10751,Poor,High,Average,3,No,29,Associate Degree,Single,1,Senior,Small,Yes,No,No,Fair,Medium,1
70146,51,Female,30,Healthcare,8484,Good,Medium,Average,2,Yes,53,High School,Married,5,Mid,Medium,Yes,No,No,Fair,Low,1
45570,36,Female,5,Healthcare,8383,Good,High,High,1,Yes,70,High School,Single,2,Senior,Medium,No,No,No,Good,Low,0
28801,31,Male,10,Finance,6332,Excellent,High,High,0,Yes,22,Bachelor’s Degree,Single,2,Senior,Small,Yes,No,No,Good,Medium,1
17640,48,Male,12,Education,3654,Fair,Very High,Below Average,3,No,86,Associate Degree,Divorced,2,Mid,Small,No,No,No,Good,Low,1
47467,30,Male,2,Media,5352,Excellent,High,Below Average,0,No,91,Master’s Degree,Single,5,Entry,Small,Yes,No,No,Poor,Low,0
55357,56,Male,18,Healthcare,7818,Good,High,Below Average,0,No,8,Master’s Degree,Married,3,Mid,Small,No,No,No,Fair,High,1
54738,34,Female,7,Media,6467,Good,Very High,Average,1,Yes,91,Bachelor’s Degree,Married,0,Entry,Large,No,Yes,No,Good,High,1
62433,55,Female,17,Technology,12121,Good,Very High,Average,1,Yes,80,Master’s Degree,Single,4,Senior,Medium,Yes,No,Yes,Poor,Medium,1
51066,54,Male,10,Education,6020,Good,Medium,Average,3,No,77,High School,Single,1,Entry,Medium,No,No,No,Fair,High,0
52549,33,Female,13,Education,5827,Poor,High,Average,3,No,37,Associate Degree,Single,1,Senior,Medium,No,No,No,Good,High,1
16997,57,Female,13,Technology,9654,Good,Very High,High,0,No,49,High School,Married,2,Entry,Small,No,No,Yes,Poor,Medium,0
31156,47,Female,6,Finance,7660,Good,Very High,Average,1,Yes,61,PhD,Married,0,Mid,Large,No,No,No,Fair,Low,0
14745,58,Female,4,Technology,9552,Fair,High,Below Average,1,No,1,Master’s Degree,Divorced,1,Entry,Medium,Yes,No,Yes,Fair,Low,1
47401,44,Male,23,Healthcare,7161,Poor,High,Below Average,0,No,69,Bachelor’s Degree,Divorced,0,Mid,Small,No,No,No,Fair,Low,1
8131,56,Male,8,Technology,10264,Good,Very High,Low,0,No,14,Bachelor’s Degree,Single,3,Entry,Small,No,No,No,Poor,Medium,0
61379,58,Male,2,Healthcare,7488,Good,Very High,Average,2,No,68,Associate Degree,Married,0,Entry,Large,No,No,No,Good,Low,1
34666,47,Male,15,Education,5025,Good,High,Average,0,No,41,Bachelor’s Degree,Married,3,Mid,Small,No,No,No,Fair,Low,0
61569,43,Male,15,Media,6560,Excellent,Very High,Average,0,No,89,PhD,Divorced,0,Mid,Medium,No,No,No,Fair,High,1
57261,36,Male,10,Healthcare,8193,Good,High,Average,0,Yes,83,High School,Single,4,Entry,Medium,Yes,No,No,Good,Medium,1
40910,57,Male,18,Technology,7254,Fair,Low,Average,1,Yes,51,PhD,Divorced,1,Mid,Medium,Yes,No,No,Fair,Low,1
38749,41,Female,15,Healthcare,8603,Good,Medium,Below Average,2,Yes,14,Master’s Degree,Married,1,Mid,Small,No,No,No,Good,Very High,1
49232,58,Female,25,Education,3357,Fair,High,Average,2,Yes,47,Master’s Degree,Single,1,Senior,Small,No,No,No,Good,Medium,0
70380,37,Female,17,Education,5449,Poor,Low,High,0,No,15,Bachelor’s Degree,Single,0,Entry,Medium,No,No,Yes,Poor,Low,0
54378,29,Female,6,Technology,10574,Fair,High,Average,0,Yes,75,High School,Married,0,Entry,Medium,No,No,No,Poor,Low,0
5839,58,Male,7,Education,5010,Good,Medium,Average,4,No,58,High School,Married,1,Senior,Small,No,No,No,Good,Low,1
38254,25,Male,3,Finance,11758,Good,Very High,Average,0,No,36,Associate Degree,Divorced,0,Mid,Medium,No,No,No,Good,Low,0
6898,23,Male,5,Technology,9330,Good,Low,Average,2,No,61,Master’s Degree,Single,0,Senior,Medium,No,No,No,Good,Medium,1
28148,47,Female,23,Healthcare,8503,Excellent,Very High,Average,0,Yes,33,High School,Single,1,Entry,Medium,No,No,Yes,Fair,Medium,0
51948,43,Female,14,Technology,12422,Poor,High,High,2,Yes,22,Associate Degree,Single,3,Mid,Small,No,No,No,Good,Medium,1
43652,29,Male,1,Education,5435,Good,Very High,Low,3,No,43,Associate Degree,Married,0,Mid,Medium,No,No,Yes,Good,High,1
30888,55,Female,23,Education,5359,Good,Very High,Average,2,Yes,72,Associate Degree,Single,1,Mid,Medium,No,No,Yes,Good,Low,0
13649,53,Female,4,Technology,11418,Good,Very High,Average,2,No,58,Master’s Degree,Married,3,Entry,Small,No,No,No,Good,Medium,0
73762,39,Female,1,Finance,6596,Poor,High,Average,2,Yes,77,Associate Degree,Divorced,3,Senior,Large,No,No,No,Poor,Very High,0
70699,59,Female,7,Healthcare,7738,Excellent,High,Average,2,No,71,High School,Single,6,Entry,Small,Yes,No,No,Good,Low,0
32226,31,Female,5,Healthcare,9045,Good,Very High,High,0,No,24,Master’s Degree,Married,2,Mid,Medium,No,No,No,Good,Low,1
38010,22,Male,1,Education,4165,Poor,Very High,Average,0,No,72,Bachelor’s Degree,Divorced,3,Senior,Medium,Yes,No,No,Fair,High,1
73358,21,Male,1,Technology,8483,Good,Medium,Average,1,No,21,High School,Single,4,Mid,Medium,No,No,No,Fair,Medium,1
2877,51,Female,32,Education,4564,Good,Medium,Average,2,No,37,Bachelor’s Degree,Married,0,Senior,Medium,No,No,No,Good,Low,1
14885,59,Male,4,Media,6325,Good,Medium,Below Average,0,Yes,42,Master’s Degree,Married,0,Entry,Medium,No,No,No,Poor,Medium,1
24514,52,Female,29,Media,5941,Fair,High,Below Average,2,No,33,Associate Degree,Single,0,Mid,Medium,Yes,No,No,Poor,Low,1
17391,31,Female,4,Finance,9533,Fair,High,Average,1,No,12,Master’s Degree,Single,5,Entry,Medium,No,No,No,Poor,Low,0
4086,28,Female,2,Healthcare,5673,Excellent,Low,Average,1,No,63,Bachelor’s Degree,Single,0,Mid,Small,No,No,No,Good,High,0
39595,32,Female,4,Media,6200,Poor,Low,Average,0,Yes,41,High School,Married,4,Entry,Large,No,No,No,Good,Low,0
19069,45,Male,19,Finance,11444,Excellent,High,Average,1,Yes,89,Bachelor’s Degree,Married,3,Mid,Medium,No,No,No,Good,Low,1
54678,57,Male,16,Technology,6427,Fair,Very High,Average,0,No,25,Bachelor’s Degree,Married,1,Mid,Small,Yes,No,No,Good,Low,1
52686,46,Female,13,Media,6585,Good,High,Average,2,No,33,Associate Degree,Married,1,Entry,Small,No,No,No,Fair,Low,1
72634,36,Male,5,Healthcare,8891,Good,High,Low,2,Yes,50,Bachelor’s Degree,Married,6,Mid,Medium,No,No,No,Poor,Very High,1
33641,36,Male,4,Healthcare,8643,Excellent,High,Below Average,2,No,31,Bachelor’s Degree,Single,0,Senior,Large,No,No,No,Fair,Low,1
27870,45,Female,21,Media,6133,Good,High,Low,0,No,15,Master’s Degree,Single,0,Mid,Medium,No,No,Yes,Poor,Low,1
40521,52,Male,12,Healthcare,7321,Poor,High,Average,3,No,18,Master’s Degree,Married,0,Mid,Small,No,No,No,Poor,Low,0
38755,28,Male,2,Education,4058,Good,High,Below Average,2,No,50,Bachelor’s Degree,Married,0,Mid,Small,No,No,No,Fair,Medium,0
1954,45,Female,11,Media,6287,Good,Medium,Average,3,Yes,34,Bachelor’s Degree,Single,5,Senior,Large,No,No,No,Poor,High,1
47168,27,Female,3,Education,4732,Excellent,High,Average,0,Yes,85,High School,Married,0,Entry,Medium,No,No,Yes,Poor,Low,0
69990,53,Female,28,Healthcare,7260,Excellent,Medium,High,2,Yes,31,Associate Degree,Divorced,5,Entry,Medium,Yes,No,No,Good,Low,1
46756,42,Male,1,Media,6652,Fair,Low,Average,0,No,50,Master’s Degree,Married,1,Senior,Large,No,No,Yes,Poor,Low,1
68460,35,Male,12,Education,5211,Good,Medium,Low,0,No,18,High School,Married,1,Entry,Medium,No,No,No,Good,Medium,1
70475,22,Male,2,Technology,12143,Poor,Very High,Average,0,Yes,14,Bachelor’s Degree,Divorced,5,Mid,Medium,No,No,No,Poor,Low,1
19695,34,Male,9,Finance,7023,Fair,Very High,Average,0,No,26,Master’s Degree,Married,0,Entry,Medium,Yes,No,No,Poor,Low,0
56864,31,Male,3,Technology,8610,Good,High,Average,0,No,14,Bachelor’s Degree,Married,4,Mid,Medium,No,No,No,Fair,Low,1
45823,26,Male,2,Education,3637,Poor,Medium,Below Average,0,No,99,Bachelor’s Degree,Married,3,Entry,Medium,No,No,No,Poor,Medium,0
43867,43,Female,21,Finance,6785,Good,High,Below Average,3,Yes,43,Master’s Degree,Married,3,Entry,Medium,No,No,No,Poor,Low,0
55616,27,Male,6,Healthcare,8519,Excellent,High,Average,0,No,97,High School,Single,4,Entry,Medium,No,No,No,Good,Medium,0
27133,25,Female,7,Healthcare,8682,Good,Medium,High,0,Yes,32,Bachelor’s Degree,Divorced,0,Entry,Medium,No,Yes,No,Poor,Very High,0
70867,22,Female,2,Healthcare,7353,Good,High,Average,1,No,41,Bachelor’s Degree,Single,1,Entry,Large,No,No,No,Good,Very High,0
66997,45,Female,5,Technology,10700,Poor,High,Below Average,0,Yes,67,Bachelor’s Degree,Married,3,Entry,Small,No,No,No,Good,Medium,0
40182,34,Male,12,Media,5862,Good,Medium,Below Average,1,No,2,Master’s Degree,Married,2,Entry,Medium,No,No,No,Poor,Low,1
50003,44,Male,23,Technology,9673,Fair,Very High,High,1,No,87,Bachelor’s Degree,Married,0,Entry,Medium,No,No,No,Good,Low,0
71662,42,Female,10,Technology,8157,Good,Medium,Average,1,Yes,13,Master’s Degree,Single,1,Senior,Large,No,No,No,Excellent,Medium,1
65832,49,Male,5,Media,5347,Good,Medium,Average,0,No,74,Bachelor’s Degree,Married,1,Entry,Small,No,No,No,Good,Low,1
67512,52,Female,11,Healthcare,7090,Good,Very High,Average,0,Yes,15,Bachelor’s Degree,Single,0,Entry,Medium,Yes,No,No,Excellent,High,0
16735,36,Male,3,Finance,9313,Fair,Low,Average,0,Yes,7,Associate Degree,Married,0,Mid,Medium,No,No,No,Good,Low,0
50550,46,Female,3,Healthcare,6368,Fair,High,Below Average,0,No,75,Bachelor’s Degree,Married,5,Mid,Small,No,No,Yes,Excellent,Medium,0
10258,50,Male,16,Education,4684,Excellent,Very High,Average,1,No,40,Associate Degree,Married,1,Senior,Medium,No,No,No,Poor,High,1
54119,29,Female,3,Education,4490,Excellent,Very High,Below Average,0,No,64,Bachelor’s Degree,Married,1,Mid,Medium,Yes,No,Yes,Good,Low,1
65691,57,Male,6,Technology,8876,Good,Very High,Below Average,3,Yes,24,Bachelor’s Degree,Married,1,Senior,Medium,Yes,No,No,Good,Medium,1
34216,26,Male,4,Finance,8330,Excellent,High,Average,0,Yes,75,PhD,Single,1,Entry,Medium,No,Yes,No,Poor,Low,0
11999,25,Male,5,Healthcare,6902,Good,High,Average,0,No,23,High School,Married,1,Entry,Medium,No,No,No,Poor,Medium,1
5067,54,Male,30,Media,5989,Fair,Low,Below Average,0,No,97,PhD,Single,1,Entry,Medium,No,No,No,Good,High,0
68664,27,Female,9,Finance,8586,Fair,High,Below Average,1,Yes,7,PhD,Married,3,Entry,Medium,No,No,No,Good,High,1
37422,54,Female,23,Education,3208,Excellent,Low,Below Average,1,No,1,Associate Degree,Single,0,Mid,Small,Yes,No,No,Poor,Low,0
62081,27,Female,7,Finance,8791,Good,High,Average,0,Yes,19,Bachelor’s Degree,Married,0,Entry,Small,No,No,Yes,Poor,Low,0
69422,41,Female,17,Technology,8267,Poor,High,Average,2,Yes,8,Bachelor’s Degree,Divorced,1,Entry,Medium,No,No,No,Good,Medium,1
68126,43,Male,8,Technology,5973,Fair,High,Average,0,Yes,87,Bachelor’s Degree,Married,1,Entry,Medium,No,No,No,Good,High,0
32854,45,Male,12,Technology,8551,Good,Very High,Average,0,No,32,Associate Degree,Single,2,Mid,Large,No,No,No,Poor,Low,0
45269,49,Male,8,Finance,6929,Excellent,Very High,Below Average,1,No,26,Bachelor’s Degree,Married,4,Entry,Medium,No,No,Yes,Good,High,1
55641,22,Female,4,Healthcare,7183,Good,Medium,Average,1,No,66,Associate Degree,Married,0,Mid,Medium,No,No,No,Poor,Low,0
17637,45,Male,7,Technology,9250,Fair,Very High,Average,1,No,6,Associate Degree,Married,1,Entry,Medium,Yes,No,No,Good,Low,1
26026,28,Female,4,Technology,6077,Excellent,High,Average,0,No,57,Master’s Degree,Single,2,Entry,Small,No,No,No,Poor,High,0
3942,22,Male,4,Education,3487,Poor,Low,Average,0,Yes,3,Master’s Degree,Divorced,0,Mid,Medium,Yes,No,No,Good,Low,1
74177,36,Male,18,Finance,7537,Excellent,Medium,Average,0,No,67,Master’s Degree,Married,3,Entry,Medium,No,No,No,Fair,Low,1
65361,44,Female,25,Healthcare,6463,Good,Medium,High,0,Yes,22,Associate Degree,Single,1,Mid,Medium,No,No,No,Good,Medium,0
20817,44,Male,16,Technology,8940,Poor,Very High,Average,3,No,25,Bachelor’s Degree,Single,4,Mid,Small,No,No,No,Good,Medium,0
43432,35,Male,4,Healthcare,8212,Good,High,Below Average,1,No,61,High School,Single,0,Entry,Medium,Yes,No,Yes,Poor,Medium,0
54285,41,Male,9,Education,3017,Poor,Low,Below Average,0,No,65,Master’s Degree,Single,2,Entry,Medium,No,No,No,Fair,Medium,0
73281,45,Male,21,Education,5635,Fair,Low,High,0,No,1,Bachelor’s Degree,Married,4,Mid,Small,No,No,No,Poor,Low,0
24812,54,Male,7,Technology,10680,Excellent,Medium,Average,0,Yes,18,Bachelor’s Degree,Divorced,1,Entry,Medium,No,No,No,Excellent,Medium,0
63977,44,Male,14,Healthcare,7171,Good,Very High,Average,1,No,26,Bachelor’s Degree,Divorced,0,Mid,Medium,No,No,Yes,Good,High,1
18316,36,Male,18,Technology,9975,Poor,High,Average,2,Yes,16,Associate Degree,Married,0,Mid,Medium,No,No,No,Poor,High,0
3265,34,Male,8,Media,5962,Poor,High,Low,1,No,5,Master’s Degree,Married,0,Mid,Medium,No,No,No,Good,High,0
7318,48,Male,19,Media,5846,Good,High,High,1,Yes,50,Bachelor’s Degree,Married,4,Mid,Large,Yes,No,No,Fair,Very High,1
62052,34,Female,10,Education,3787,Good,High,High,0,No,95,High School,Single,5,Entry,Small,No,No,No,Good,High,0
20289,29,Female,11,Technology,7868,Good,Medium,Below Average,0,No,78,Associate Degree,Single,1,Mid,Large,Yes,No,No,Good,High,1
16837,48,Female,30,Education,5952,Poor,Very High,Average,1,No,76,Master’s Degree,Married,2,Entry,Large,No,No,No,Good,Medium,1
37271,58,Male,1,Healthcare,7406,Fair,Low,Low,1,No,37,Associate Degree,Divorced,0,Entry,Medium,Yes,No,No,Poor,Low,0
1230,51,Male,30,Education,4329,Good,High,High,1,No,38,Associate Degree,Married,0,Senior,Small,No,No,No,Good,Medium,1
8652,23,Female,3,Media,5529,Excellent,Very High,Average,0,No,54,High School,Married,2,Entry,Medium,No,No,No,Fair,Low,0
40437,56,Female,18,Healthcare,6515,Fair,Low,High,1,No,88,PhD,Single,1,Mid,Medium,No,No,Yes,Poor,High,0
66526,57,Male,6,Technology,8642,Excellent,Very High,Below Average,0,No,49,High School,Single,0,Mid,Medium,No,No,Yes,Good,Low,0
3177,21,Male,1,Technology,9012,Fair,High,Average,0,No,57,Associate Degree,Married,5,Senior,Medium,No,No,No,Good,Low,1
68739,58,Male,8,Healthcare,9625,Good,Low,Average,2,No,23,Bachelor’s Degree,Married,4,Entry,Large,No,No,No,Excellent,Low,1
6333,45,Female,26,Education,3312,Good,Medium,Average,0,No,76,Master’s Degree,Single,2,Entry,Large,No,No,Yes,Good,Low,0
42777,52,Male,10,Technology,9554,Good,Medium,Low,0,No,71,Bachelor’s Degree,Married,0,Entry,Small,No,No,No,Good,Medium,0
43690,35,Male,17,Technology,11249,Good,High,Below Average,0,No,53,Associate Degree,Married,3,Mid,Medium,No,No,No,Poor,Low,1
45110,48,Female,19,Technology,8982,Excellent,High,Average,3,No,37,Bachelor’s Degree,Single,0,Mid,Medium,No,Yes,No,Good,High,1
27494,36,Male,4,Healthcare,8577,Poor,Very High,Below Average,3,No,38,High School,Married,3,Mid,Large,No,No,No,Good,High,0
3112,55,Male,26,Healthcare,9245,Fair,High,High,3,No,17,High School,Married,4,Entry,Small,Yes,No,No,Good,Medium,1
33090,40,Male,13,Healthcare,7369,Excellent,Very High,Low,0,Yes,47,Master’s Degree,Married,6,Mid,Medium,No,No,No,Good,High,1
49279,33,Female,12,Media,5751,Good,Very High,Average,0,No,66,Associate Degree,Married,4,Mid,Small,No,No,No,Poor,High,0
39779,41,Male,7,Media,6342,Excellent,High,Average,0,No,91,Bachelor’s Degree,Married,1,Mid,Large,No,No,No,Good,Low,0
74308,23,Male,3,Education,4796,Excellent,Low,Average,0,No,3,Bachelor’s Degree,Married,1,Entry,Medium,No,No,No,Good,Very High,1
27433,51,Male,22,Healthcare,9089,Fair,High,Average,0,Yes,98,Bachelor’s Degree,Married,0,Mid,Medium,No,No,Yes,Excellent,High,1
3384,39,Female,9,Media,6027,Poor,Low,Average,0,Yes,2,High School,Single,3,Entry,Large,No,No,No,Poor,Low,0
2930,33,Male,7,Healthcare,10629,Poor,Medium,Average,0,No,15,Bachelor’s Degree,Married,0,Mid,Small,Yes,No,Yes,Fair,High,1
61454,27,Female,3,Finance,10215,Good,Low,High,3,Yes,56,Bachelor’s Degree,Single,1,Mid,Medium,Yes,No,No,Fair,Low,0
41379,54,Female,27,Education,2832,Poor,High,Average,0,No,46,Associate Degree,Married,5,Senior,Medium,No,No,No,Good,Low,1
2141,22,Male,2,Healthcare,7976,Fair,High,Below Average,1,No,85,Bachelor’s Degree,Single,0,Mid,Medium,No,No,No,Good,Medium,0
62756,49,Male,3,Finance,6173,Fair,Medium,Average,1,Yes,55,Master’s Degree,Single,4,Mid,Medium,No,No,No,Good,Low,0
45364,34,Male,1,Technology,12017,Good,High,High,2,Yes,44,High School,Married,1,Entry,Medium,No,No,No,Good,High,0
60296,55,Female,29,Technology,11959,Fair,Medium,Average,2,No,2,Associate Degree,Divorced,1,Senior,Medium,No,No,No,Good,Very High,1
40296,56,Male,3,Technology,9923,Excellent,High,High,0,Yes,48,PhD,Married,1,Senior,Large,No,No,No,Good,High,1
43261,29,Male,10,Finance,7511,Good,High,Average,0,No,51,Bachelor’s Degree,Married,1,Entry,Medium,Yes,No,No,Poor,Low,1
9303,27,Male,9,Education,2472,Excellent,Low,Average,0,Yes,33,Associate Degree,Single,1,Senior,Medium,Yes,No,No,Good,Low,1
64578,31,Male,4,Healthcare,6850,Excellent,Very High,Average,1,No,40,Bachelor’s Degree,Married,5,Entry,Medium,No,No,No,Excellent,Medium,1
1531,39,Male,2,Healthcare,7576,Excellent,High,Average,1,No,40,Bachelor’s Degree,Single,1,Mid,Small,No,No,No,Good,Medium,0
60786,43,Male,12,Healthcare,7200,Good,High,High,0,No,37,Associate Degree,Married,0,Entry,Medium,Yes,No,No,Fair,Medium,1
35698,48,Female,28,Education,5934,Fair,Very High,High,2,Yes,11,Associate Degree,Single,2,Entry,Large,Yes,No,No,Fair,Medium,0
11205,44,Male,12,Technology,8513,Fair,High,Average,2,Yes,1,High School,Divorced,0,Mid,Small,No,Yes,No,Good,High,1
42054,34,Female,6,Technology,9099,Fair,Medium,Average,0,No,23,Bachelor’s Degree,Single,0,Entry,Small,No,No,No,Fair,High,0
39523,38,Female,8,Healthcare,8532,Good,Very High,Average,2,No,96,Bachelor’s Degree,Single,0,Entry,Small,Yes,No,No,Poor,High,0
48718,49,Female,23,Education,6433,Good,Very High,Below Average,0,No,74,Associate Degree,Single,0,Entry,Medium,No,No,No,Good,High,0
23690,31,Male,4,Education,5188,Good,Medium,Average,1,Yes,19,High School,Single,1,Entry,Small,No,No,No,Good,High,0
36277,41,Female,10,Technology,7046,Good,Medium,Below Average,0,No,1,Bachelor’s Degree,Married,0,Entry,Small,Yes,No,No,Good,High,1
46464,44,Male,11,Finance,9586,Fair,High,Below Average,2,No,84,Master’s Degree,Married,0,Mid,Small,No,No,No,Poor,Low,1
62298,22,Male,4,Healthcare,6692,Good,High,Below Average,1,No,16,High School,Married,4,Senior,Medium,No,No,No,Poor,Medium,1
37947,51,Female,20,Media,6525,Good,Low,Average,1,Yes,62,Bachelor’s Degree,Single,0,Mid,Medium,No,No,No,Fair,High,1
40603,43,Male,6,Finance,7994,Good,Medium,Below Average,1,Yes,69,Bachelor’s Degree,Married,2,Senior,Medium,No,No,No,Good,Very High,1
30898,37,Female,2,Finance,6305,Fair,Very High,High,2,Yes,69,Associate Degree,Married,0,Mid,Small,No,No,Yes,Good,Medium,0
48256,47,Male,16,Healthcare,6201,Fair,High,Average,2,Yes,45,Master’s Degree,Divorced,2,Entry,Large,No,No,Yes,Good,Low,1
32250,27,Male,5,Media,6581,Fair,High,High,0,No,18,Bachelor’s Degree,Divorced,1,Entry,Small,No,No,No,Good,Low,0
41925,40,Female,5,Healthcare,9263,Fair,Very High,Low,2,No,17,High School,Married,2,Mid,Large,No,No,No,Good,Low,0
31585,49,Female,6,Healthcare,7957,Good,Medium,Below Average,1,Yes,89,High School,Single,0,Mid,Small,No,No,No,Good,Low,0
7076,20,Male,2,Healthcare,9396,Good,High,Average,2,No,95,Master’s Degree,Divorced,2,Entry,Small,Yes,No,No,Good,Low,1
47666,42,Female,15,Technology,10246,Excellent,Medium,High,1,No,63,Master’s Degree,Married,0,Mid,Medium,Yes,No,No,Poor,Medium,1
41409,23,Female,3,Finance,9436,Fair,High,Average,2,Yes,37,Bachelor’s Degree,Divorced,6,Mid,Small,No,No,No,Fair,High,0
48881,58,Male,32,Technology,10467,Excellent,Very High,High,2,Yes,44,High School,Married,0,Mid,Large,No,No,No,Good,Medium,1
53815,54,Male,29,Finance,6412,Excellent,High,Average,1,No,11,Master’s Degree,Married,1,Mid,Medium,No,No,No,Poor,Low,1
4062,52,Female,29,Healthcare,9064,Poor,Very High,Average,2,No,15,Master’s Degree,Married,4,Entry,Small,No,No,No,Poor,Medium,0
31105,23,Male,1,Technology,10646,Fair,High,High,0,Yes,23,High School,Single,0,Entry,Medium,No,No,No,Good,Low,0
61111,47,Male,10,Technology,7036,Good,Very High,Average,0,No,97,Bachelor’s Degree,Single,0,Senior,Medium,No,No,No,Fair,High,0
18482,55,Male,4,Technology,10318,Fair,High,Average,2,Yes,38,Bachelor’s Degree,Married,2,Entry,Small,No,No,No,Poor,High,1
74014,39,Male,5,Finance,9720,Good,Medium,Average,0,No,6,Bachelor’s Degree,Single,0,Entry,Large,No,No,No,Fair,Medium,0
22012,58,Female,23,Technology,8906,Fair,Very High,Average,2,Yes,3,Bachelor’s Degree,Married,5,Mid,Small,No,No,No,Good,Low,1
